Building Name,Building Address,address_info,latitude,longitude
VILLAGE HOTEL ALBERT COURT,"180 ALBERT STREET, SINGAPORE 189971","[{'address_components': [{'long_name': '180', 'short_name': '180', 'types': ['street_number']}, {'long_name': 'Albert Street', 'short_name': 'Albert St', 'types': ['route']}, {'long_name': 'Rochor', 'short_name': 'Rochor', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '189971', 'short_name': '189971', 'types': ['postal_code']}], 'formatted_address': '180 Albert St, Singapore 189971', 'geometry': {'bounds': {'northeast': {'lat': 1.3041986, 'lng': 103.8508047}, 'southwest': {'lat': 1.3041166, 'lng': 103.8507374}}, 'location': {'lat': 1.304157, 'lng': 103.850775}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.305414330291502, 'lng': 103.8522491302915}, 'southwest': {'lat': 1.302716369708498, 'lng': 103.8495511697085}}}, 'place_id': 'ChIJYzb3SrkZ2jERogKCUcCYSIE', 'types': ['premise']}]",1.304157,103.850775
LUCKY CHINATOWN,"211 NEW BRIDGE ROAD, SINGAPORE 059432","[{'address_components': [{'long_name': '211', 'short_name': '211', 'types': ['street_number']}, {'long_name': 'New Bridge Road', 'short_name': 'New Bridge Rd', 'types': ['route']}, {'long_name': 'Outram', 'short_name': 'Outram', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '059432', 'short_name': '059432', 'types': ['postal_code']}], 'formatted_address': '211 New Bridge Rd, Singapore 059432', 'geometry': {'bounds': {'northeast': {'lat': 1.2839016, 'lng': 103.8435192}, 'southwest': {'lat': 1.2834442, 'lng': 103.8431492}}, 'location': {'lat': 1.283644, 'lng': 103.8433191}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.285021880291502, 'lng': 103.8446266802915}, 'southwest': {'lat': 1.282323919708498, 'lng': 103.8419287197085}}}, 'place_id': 'ChIJfSncaXMZ2jERu2y3SVDRUEU', 'types': ['premise']}]",1.283644,103.8433191
VILLAGE HOTEL CHANGI,"1 NETHERAVON ROAD, SINGAPORE 508502","[{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Netheravon Road', 'short_name': 'Netheravon Rd', 'types': ['route']}, {'long_name': 'Changi', 'short_name': 'Changi', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '508502', 'short_name': '508502', 'types': ['postal_code']}], 'formatted_address': '1 Netheravon Rd, Singapore 508502', 'geometry': {'bounds': {'northeast': {'lat': 1.3908255, 'lng': 103.9864878}, 'southwest': {'lat': 1.3900245, 'lng': 103.9856815}}, 'location': {'lat': 1.3904456, 'lng': 103.9860407}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.391773980291502, 'lng': 103.9874336302915}, 'southwest': {'lat': 1.389076019708498, 'lng': 103.9847356697085}}}, 'place_id': 'ChIJ-4Pekxc82jER8JBb9jMJKyw', 'types': ['premise']}]",1.3904456,103.9860407
VILLAGE HOTEL KATONG,"25 MARINE PARADE, SINGAPORE 449536","[{'address_components': [{'long_name': '25', 'short_name': '25', 'types': ['street_number']}, {'long_name': 'Marine Parade', 'short_name': 'Marine Parade', 'types': ['route']}, {'long_name': 'Marine Parade', 'short_name': 'Marine Parade', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '449536', 'short_name': '449536', 'types': ['postal_code']}], 'formatted_address': '25 Marine Parade, Singapore 449536', 'geometry': {'location': {'lat': 1.3038008, 'lng': 103.9029482}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.305175080291502, 'lng': 103.9043499802915}, 'southwest': {'lat': 1.302477119708498, 'lng': 103.9016520197085}}}, 'place_id': 'ChIJFa5GCnIY2jER8QVAwvwORTA', 'plus_code': {'compound_code': '8W33+G5 Singapore', 'global_code': '6PH58W33+G5'}, 'types': ['street_address']}]",1.3038008,103.9029482
ICA BUILDING,"10 KALLANG ROAD, SINGAPORE 208718","[{'address_components': [{'long_name': '10', 'short_name': '10', 'types': ['street_number']}, {'long_name': 'Kallang Road', 'short_name': 'Kallang Rd', 'types': ['route']}, {'long_name': 'Kallang', 'short_name': 'Kallang', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '208718', 'short_name': '208718', 'types': ['postal_code']}], 'formatted_address': '10 Kallang Rd, Singapore 208718', 'geometry': {'bounds': {'northeast': {'lat': 1.3070219, 'lng': 103.8632052}, 'southwest': {'lat': 1.3062198, 'lng': 103.8621038}}, 'location': {'lat': 1.3066097, 'lng': 103.8626607}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.308042480291502, 'lng': 103.8640034802915}, 'southwest': {'lat': 1.305344519708498, 'lng': 103.8613055197085}}}, 'place_id': 'ChIJrYuP3bUZ2jEREB9f_mMOicg', 'types': ['premise']}]",1.3066097,103.8626607
MARITIME HOUSE,"120 CANTONMENT ROAD, SINGAPORE 089760","[{'address_components': [{'long_name': '120', 'short_name': '120', 'types': ['street_number']}, {'long_name': 'Cantonment Road', 'short_name': 'Cantonment Rd', 'types': ['route']}, {'long_name': 'Bukit Merah', 'short_name': 'Bukit Merah', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '089760', 'short_name': '089760', 'types': ['postal_code']}], 'formatted_address': '120 Cantonment Rd, Singapore 089760', 'geometry': {'location': {'lat': 1.276612, 'lng': 103.840361}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.277937730291502, 'lng': 103.8416529302915}, 'southwest': {'lat': 1.275239769708498, 'lng': 103.8389549697085}}}, 'place_id': 'ChIJ2VzqOGwZ2jERPLfQ3R17NAE', 'plus_code': {'compound_code': '7RGR+J4 Singapore', 'global_code': '6PH57RGR+J4'}, 'types': ['street_address']}]",1.276612,103.840361
HDB CENTRE OF BUILDING RESEARCH,"10 WOODLANDS AVENUE 8, SINGAPORE 738973","[{'address_components': [{'long_name': '10', 'short_name': '10', 'types': ['street_number']}, {'long_name': 'Woodlands Avenue 8', 'short_name': 'Woodlands Ave 8', 'types': ['route']}, {'long_name': 'Woodlands', 'short_name': 'Woodlands', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '738973', 'short_name': '738973', 'types': ['postal_code']}], 'formatted_address': '10 Woodlands Ave 8, Singapore 738973', 'geometry': {'bounds': {'northeast': {'lat': 1.4545181, 'lng': 103.8005486}, 'southwest': {'lat': 1.4538789, 'lng': 103.7996749}}, 'location': {'lat': 1.4541985, 'lng': 103.8001117}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.455547480291502, 'lng': 103.8016684802915}, 'southwest': {'lat': 1.452849519708498, 'lng': 103.7989705197085}}}, 'place_id': 'ChIJ0er8aGsT2jERyQGyiNPjEUI', 'types': ['premise']}]",1.4541985,103.8001117
TELOK BLANGAH HOUSE,"52 TELOK BLANGAH ROAD, SINGAPORE 098829","[{'address_components': [{'long_name': '52', 'short_name': '52', 'types': ['street_number']}, {'long_name': 'Telok Blangah Road', 'short_name': 'Telok Blangah Rd', 'types': ['route']}, {'long_name': 'Bukit Merah', 'short_name': 'Bukit Merah', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '098829', 'short_name': '098829', 'types': ['postal_code']}], 'formatted_address': '52 Telok Blangah Rd, Singapore 098829', 'geometry': {'bounds': {'northeast': {'lat': 1.2663186, 'lng': 103.8235708}, 'southwest': {'lat': 1.2660885, 'lng': 103.8232223}}, 'location': {'lat': 1.2661746, 'lng': 103.8233469}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.267467630291502, 'lng': 103.8247455302915}, 'southwest': {'lat': 1.264769669708498, 'lng': 103.8220475697085}}}, 'place_id': 'ChIJF-hJN18Z2jER3fusx5HQHwQ', 'types': ['premise']}]",1.2661746,103.8233469
WATERWAY POINT,"83 PUNGGOL CENTRAL, SINGAPORE 828761","[{'address_components': [{'long_name': '83', 'short_name': '83', 'types': ['street_number']}, {'long_name': 'Punggol Central', 'short_name': 'Punggol Central', 'types': ['route']}, {'long_name': 'Punggol', 'short_name': 'Punggol', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '828761', 'short_name': '828761', 'types': ['postal_code']}], 'formatted_address': '83 Punggol Central, Singapore 828761', 'geometry': {'bounds': {'northeast': {'lat': 1.4073806, 'lng': 103.9032863}, 'southwest': {'lat': 1.4055292, 'lng': 103.9011764}}, 'location': {'lat': 1.4066273, 'lng': 103.9022552}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.407803880291502, 'lng': 103.9035613302915}, 'southwest': {'lat': 1.405105919708498, 'lng': 103.9008633697085}}}, 'place_id': 'ChIJQ7LPvuQV2jERv481Gbz2pSI', 'types': ['premise']}]",1.4066273,103.9022552
NATIONAL COMMUNITY LEADERSHIP INSTITUTE,"70 SOUTH BUONA VISTA ROAD, SINGAPORE 118176","[{'address_components': [{'long_name': '70', 'short_name': '70', 'types': ['street_number']}, {'long_name': 'South Buona Vista Road', 'short_name': 'South Buona Vista Rd', 'types': ['route']}, {'long_name': 'Queenstown', 'short_name': 'Queenstown', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '118176', 'short_name': '118176', 'types': ['postal_code']}], 'formatted_address': '70 South Buona Vista Rd, Singapore 118176', 'geometry': {'bounds': {'northeast': {'lat': 1.2837145, 'lng': 103.7889752}, 'southwest': {'lat': 1.2831216, 'lng': 103.7883955}}, 'location': {'lat': 1.2834042, 'lng': 103.7886814}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.284767030291502, 'lng': 103.7900343302915}, 'southwest': {'lat': 1.282069069708498, 'lng': 103.7873363697085}}}, 'place_id': 'ChIJwUvgvbEb2jERYPQKrOsR3Hg', 'types': ['premise']}]",1.2834042,103.7886814
CUSTOMS OPERATIONS COMMAND,"1 BULIM DRIVE, SINGAPORE 648171","[{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Bulim Drive', 'short_name': 'Bulim Dr', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}], 'formatted_address': '1 Bulim Dr, Singapore', 'geometry': {'bounds': {'northeast': {'lat': 1.3552703, 'lng': 103.7014885}, 'southwest': {'lat': 1.3540179, 'lng': 103.700318}}, 'location': {'lat': 1.3546619, 'lng': 103.7008978}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.355993080291502, 'lng': 103.7022522302915}, 'southwest': {'lat': 1.353295119708498, 'lng': 103.6995542697085}}}, 'place_id': 'ChIJF0MiirkP2jERGZttN7jQOHg', 'types': ['premise']}]",1.3546619,103.7008978
BUKIT PANJANG PLAZA,"1 JELEBU ROAD, SINGAPORE 677743","[{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Jelebu Road', 'short_name': 'Jelebu Rd', 'types': ['route']}, {'long_name': 'Bukit Panjang', 'short_name': 'Bukit Panjang', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '677743', 'short_name': '677743', 'types': ['postal_code']}], 'formatted_address': '1 Jelebu Rd, Singapore 677743', 'geometry': {'bounds': {'northeast': {'lat': 1.3807124, 'lng': 103.7647862}, 'southwest': {'lat': 1.3793482, 'lng': 103.7638332}}, 'location': {'lat': 1.3799653, 'lng': 103.7643089}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.381292180291502, 'lng': 103.7656288302915}, 'southwest': {'lat': 1.378594219708498, 'lng': 103.7629308697085}}}, 'place_id': 'ChIJac8tLqMR2jERh8PDcEwlyRY', 'types': ['premise']}]",1.3799653,103.7643089
CROWNE PLAZA CHANGI AIRPORT,"75 AIRPORT BOULEVARD, SINGAPORE 819664","[{'address_components': [{'long_name': '75', 'short_name': '75', 'types': ['street_number']}, {'long_name': 'Airport Boulevard', 'short_name': 'Airport Blvd.', 'types': ['route']}, {'long_name': 'Changi', 'short_name': 'Changi', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '819664', 'short_name': '819664', 'types': ['postal_code']}], 'formatted_address': '75 Airport Blvd., Singapore 819664', 'geometry': {'bounds': {'northeast': {'lat': 1.3592477, 'lng': 103.9884477}, 'southwest': {'lat': 1.3580605, 'lng': 103.9875965}}, 'location': {'lat': 1.3583298, 'lng': 103.9877455}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.360003080291502, 'lng': 103.9893710802915}, 'southwest': {'lat': 1.357305119708498, 'lng': 103.9866731197085}}}, 'place_id': 'ChIJ41CCiYs82jER_3R98Drdz2c', 'types': ['premise']}]",1.3583298,103.9877455
ALEXANDRA POINT,"438 ALEXANDRA ROAD, SINGAPORE 119958","[{'address_components': [{'long_name': '438', 'short_name': '438', 'types': ['street_number']}, {'long_name': 'Alexandra Road', 'short_name': 'Alexandra Rd', 'types': ['route']}, {'long_name': 'Queenstown', 'short_name': 'Queenstown', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '119958', 'short_name': '119958', 'types': ['postal_code']}], 'formatted_address': '438 Alexandra Rd, Singapore 119958', 'geometry': {'bounds': {'northeast': {'lat': 1.277474, 'lng': 103.8022556}, 'southwest': {'lat': 1.2771034, 'lng': 103.8017947}}, 'location': {'lat': 1.2773648, 'lng': 103.8021102}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.278637780291502, 'lng': 103.8033741302915}, 'southwest': {'lat': 1.275939819708498, 'lng': 103.8006761697085}}}, 'place_id': 'ChIJu18Y98Yb2jERF69r4oFjweg', 'types': ['premise']}]",1.2773648,103.8021102
GOLDHILL PLAZA,"1 GOLDHILL PLAZA, SINGAPORE 308899","[{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Goldhill Plaza', 'short_name': 'Goldhill Plaza', 'types': ['route']}, {'long_name': 'Novena', 'short_name': 'Novena', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '308899', 'short_name': '308899', 'types': ['postal_code']}], 'formatted_address': '1 Goldhill Plaza, Singapore 308899', 'geometry': {'bounds': {'northeast': {'lat': 1.3185971, 'lng': 103.8432356}, 'southwest': {'lat': 1.3177566, 'lng': 103.8425388}}, 'location': {'lat': 1.3180982, 'lng': 103.8426847}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.319525830291502, 'lng': 103.8442361802915}, 'southwest': {'lat': 1.316827869708498, 'lng': 103.8415382197085}}}, 'place_id': 'ChIJVTjpxucZ2jER-Q_rshVw_gQ', 'types': ['premise']}]",1.3180982,103.8426847
JURONG POINT,"1 JURONG WEST CENTRAL 2, SINGAPORE 648886","[{'address_components': [{'long_name': 'Jurong Point', 'short_name': 'Jurong Point', 'types': ['premise']}, {'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Jurong West Central 2', 'short_name': 'Jurong West Central 2', 'types': ['route']}, {'long_name': 'Jurong West', 'short_name': 'Jurong West', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '648886', 'short_name': '648886', 'types': ['postal_code']}], 'formatted_address': '1 Jurong West Central 2, Jurong Point, Singapore 648886', 'geometry': {'bounds': {'northeast': {'lat': 1.3406284, 'lng': 103.7072938}, 'southwest': {'lat': 1.3389738, 'lng': 103.7058392}}, 'location': {'lat': 1.3399257, 'lng': 103.7062886}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.340897830291502, 'lng': 103.7075171}, 'southwest': {'lat': 1.338199869708498, 'lng': 103.7041078}}}, 'place_id': 'ChIJR2cRLpMP2jERDVDrESrfKF0', 'types': ['premise']}]",1.3399257,103.7062886
INTERCONTINENTAL SINGAPORE ROBERTSON QUAY,"1 NANSON ROAD, SINGAPORE 238909","[{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Nanson Road', 'short_name': 'Nanson Rd', 'types': ['route']}, {'long_name': 'Singapore River', 'short_name': 'Singapore River', 'types': ['neighborhood', 'political']}, {'long_name': 'Singapore', 'short_name': 'Singapore', 'types': ['locality', 'political']}, {'long_name': 'Singapore', 'short_name': 'SG', 'types': ['country', 'political']}, {'long_name': '238909', 'short_name': '238909', 'types': ['postal_code']}], 'formatted_address': '1 Nanson Rd, Singapore 238909', 'geometry': {'bounds': {'northeast': {'lat': 1.2907011, 'lng': 103.8388907}, 'southwest': {'lat': 1.2897829, 'lng': 103.8384155}}, 'location': {'lat': 1.2902512, 'lng': 103.8386992}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 1.291590980291502, 'lng': 103.8400020802915}, 'southwest': {'lat': 1.288893019708498, 'lng': 103.8373041197085}}}, 'place_id': 'ChIJVxE1550Z2jER0_S6HAqN4Qs', 'types': ['premise']}]",1.2902512,103.8386992
